rebalance_month,symbol,rank,adv_usd,n_days_trailing
2022-01,DKNG,96,789996038.68,252
2022-01,ABT,97,781989453.19,252
2022-01,DOCU,98,780781084.18,252
2022-01,UPST,99,776294904.35,252
2022-01,DHR,100,772689337.86,252
2022-01,CHTR,101,768759394.88,252
2022-01,TWLO,102,766096811.42,252
2022-01,SBUX,103,765154501.79,252
2022-01,INTU,104,755998815.38,252
2022-01,MCD,105,738091202.22,252
2022-01,ACN,106,730902644.44,252
2022-01,AMGN,107,717555063.94,252
2022-01,UNP,108,715299596.79,252
2022-01,NEE,109,712473655.7,252
2022-01,FDX,110,711766765.55,252
2022-01,RIOT,111,700106932.51,252
2022-01,MDT,112,695608094.45,252
2022-01,HON,113,692132470.61,252
2022-01,UPS,114,690635868.16,252
2022-01,UAL,115,690570746.6,252
2022-01,DE,116,689795686.8,252
2022-01,TMUS,117,677686872.13,252
2022-01,ADI,118,661173592.58,252
2022-01,BRK.A,119,652448390.99,252
2022-01,NXPI,120,644819966.49,252
2022-01,AXP,121,639458160.93,252
2022-01,MARA,122,635830044.9,252
2022-01,ASML,123,635814196.89,252
2022-01,XPEV,124,625519518.39,252
2022-01,SPGI,125,620631330.53,252
2022-01,DASH,126,617825024.23,252
2022-01,ETSY,127,612360473.78,252
2022-01,LMT,128,603187224.9,252
2022-01,COP,129,602293741.44,252
2022-01,CVS,130,593302828.72,252
2022-01,LIN,131,593206995.16,252
2022-01,VALE,132,581800534.7,252
2022-01,DAL,133,581229218.02,252
2022-01,SCHW,134,555082901.8,252
2022-01,ISRG,135,554443393.44,252
2022-01,TDOC,136,554202137.03,252
2022-01,RTX,137,553902561.98,252
2022-01,GILD,138,553152833.74,252
2022-01,PANW,139,549500819.79,252
2022-01,BILI,140,549436087.44,252
2022-01,FISV,141,546841945.12,252
2022-01,BLK,142,544698434.59,252
2022-01,ENPH,143,542395582.65,252
2022-01,AMT,144,540070075.84,252
2022-01,MRVL,145,538149918.58,252
2022-01,EBAY,146,533645544.81,252
2022-01,TTD,147,532863345.09,252
2022-01,MMM,148,531888685.29,252
2022-01,FIS,149,531882523.61,252
2022-01,OXY,150,531114232.19,252
2022-02,TSLA,1,22025921311.87,253
2022-02,AAPL,2,13945408243.38,253
2022-02,AMZN,3,12056835992.66,253
2022-02,MSFT,4,8624567529.64,253
2022-02,NVDA,5,8418011757.07,253
2022-02,META,6,6459143653.84,253
2022-02,AMD,7,5932915824.69,253
2022-02,GOOGL,8,4236936617.03,253
2022-02,BABA,9,3939946206.97,253
2022-02,AMC,10,3701388337.57,253
2022-02,MRNA,11,3670410216.5,253
2022-02,GOOG,12,3534398455.87,253
2022-02,BA,13,2926088615.35,253
2022-02,NIO,14,2639983156.21,253
2022-02,PYPL,15,2527020954.35,253
2022-02,JPM,16,2353046369.41,253
2022-02,BAC,17,2251406473.65,253
2022-02,V,18,2248456119.54,253
2022-02,XYZ,19,2228130183.92,253
2022-02,DIS,20,2011169261.87,253
2022-02,SHOP,21,1797109670.39,253
2022-02,INTC,22,1773219540.65,253
2022-02,MU,23,1708479265.05,253
2022-02,CRM,24,1695965567.37,253
2022-02,PFE,25,1664326820.64,253
2022-02,MA,26,1637328133.42,253
2022-02,COIN,27,1634657572.43,203
2022-02,XOM,28,1627939070.23,253
2022-02,GME,29,1604965831.87,253
2022-02,C,30,1556614319.75,253
2022-02,QCOM,31,1555417764.99,253
2022-02,ADBE,32,1535725726.83,253
2022-02,BRK.B,33,1525516899.42,253
2022-02,HD,34,1501461453.66,253
2022-02,ROKU,35,1491064723.16,253
2022-02,F,36,1464841985.04,253
2022-02,UNH,37,1457537063.03,253
2022-02,BIDU,38,1453363440.3,253
2022-02,WFC,39,1452918915.24,253
2022-02,LCID,40,1446424138.65,253
2022-02,T,41,1441639433.78,253
2022-02,PLTR,42,1409827728.97,253
2022-02,JNJ,43,1382940151.4,253
2022-02,WMT,44,1336524401.56,253
2022-02,CVX,45,1329831928.7,253
2022-02,PG,46,1328791884.27,253
2022-02,SNAP,47,1323833527.68,253
2022-02,RBLX,48,1289244341.29,227
2022-02,ZM,49,1284569496.14,253
2022-02,TSM,50,1238878945.43,253
2022-02,AMAT,51,1229114860.3,253
2022-02,CSCO,52,1224357143.68,253
2022-02,SNOW,53,1213214964.47,253
2022-02,SE,54,1198403167.94,253
2022-02,AVGO,55,1195238493.75,253
2022-02,UBER,56,1185533783.54,253
2022-02,MRK,57,1173601126.1,253
2022-02,VZ,58,1172475814.78,253
2022-02,GS,59,1153244668.68,253
2022-02,GM,60,1149861052.65,253
2022-02,ABNB,61,1105114992.68,253
2022-02,CMCSA,62,1104320999.84,253
2022-02,COST,63,1102508962.72,253
2022-02,NKE,64,1099241110.64,253
2022-02,ORCL,65,1080123509.74,253
2022-02,MS,66,1018044335.17,253
2022-02,PTON,67,1016612671.0,253
2022-02,KO,68,999861710.47,253
2022-02,LRCX,69,963422280.91,253
2022-02,TXN,70,963008407.69,253
2022-02,NVAX,71,959681019.04,253
2022-02,TMO,72,941244865.06,253
2022-02,GE,73,930802484.45,253
2022-02,CRWD,74,924354595.16,253
2022-02,ABBV,75,923850505.79,253
2022-02,CCL,76,919679782.31,253
2022-02,JD,77,914406874.27,253
2022-02,PLUG,78,906555296.87,253
2022-02,TGT,79,890190668.04,253
2022-02,LOW,80,880217145.65,253
2022-02,PDD,81,878525238.36,253
2022-02,FCX,82,873398538.96,253
2022-02,BKNG,83,865560957.17,253
2022-02,NOW,84,860830906.0,253
2022-02,PEP,85,860116972.3,253
2022-02,LLY,86,839295222.62,253
2022-02,CAT,87,831376676.48,253
2022-02,BNTX,88,829806215.32,253
2022-02,UPST,89,824745498.44,253
2022-02,AFRM,90,821234539.91,253
2022-02,FUTU,91,815048724.91,253
2022-02,INTU,92,810697506.95,253
2022-02,ABT,93,807872604.12,253
2022-02,DHR,94,806293635.7,253
2022-02,SBUX,95,801647160.31,253
2022-02,BMY,96,801495126.14,253
2022-02,IBM,97,789984844.9,253
2022-02,ACN,98,780524293.58,253
2022-02,MELI,99,777215235.41,253
2022-02,PINS,100,776462329.8,253
2022-02,DKNG,101,774707851.59,253
2022-02,DOCU,102,770667969.59,253
2022-02,CHTR,103,770526079.61,253
2022-02,TWLO,104,762314589.5,253
2022-02,AAL,105,750165321.24,253
2022-02,MCD,106,747130857.11,253
2022-02,SPCE,107,737714641.46,253
2022-02,NEE,108,731199203.24,253
2022-02,UNP,109,726051246.47,253
2022-02,BRK.A,110,719750131.6,253
2022-02,AMGN,111,717861770.69,253
2022-02,MDT,112,715474018.44,253
2022-02,DE,113,706415132.14,253
2022-02,HON,114,700217027.9,253
2022-02,FDX,115,696388749.17,253
2022-02,TMUS,116,691891288.45,253
2022-02,UAL,117,683526493.73,253
2022-02,ADI,118,683248688.53,253
2022-02,ASML,119,681019916.3,253
2022-02,UPS,120,680984227.7,253
2022-02,RIOT,121,659608486.91,253
2022-02,AXP,122,659206471.3,253
2022-02,NXPI,123,657497539.46,253
2022-02,SPGI,124,621119099.43,253
2022-02,CVS,125,620021343.39,253
2022-02,DASH,126,619676198.26,253
2022-02,COP,127,615077947.32,253
2022-02,LMT,128,608001024.33,253
2022-02,LIN,129,600640937.37,253
2022-02,ETSY,130,598608911.71,253
2022-02,PANW,131,593590268.35,253
2022-02,MRVL,132,587002957.57,253
2022-02,DAL,133,581017469.12,253
2022-02,SCHW,134,578487581.72,253
2022-02,VALE,135,577698945.17,253
2022-02,MARA,136,574306370.51,253
2022-02,ISRG,137,570397392.38,253
2022-02,XPEV,138,566620096.88,253
2022-02,GILD,139,553354319.5,253
2022-02,BLK,140,552672883.6,253
2022-02,RTX,141,550976229.61,253
2022-02,OXY,142,546233205.79,253
2022-02,U,143,542255017.84,253
2022-02,AMT,144,542051647.79,253
2022-02,FISV,145,536649911.57,253
2022-02,NCLH,146,531730591.27,253
2022-02,EBAY,147,527796519.97,253
2022-02,CLF,148,525616565.79,253
2022-02,MMM,149,523619619.0,253
2022-02,TTD,150,522909972.55,253
2022-03,TSLA,1,22034555355.9,253
2022-03,AAPL,2,14134517705.31,253
2022-03,AMZN,3,12165024628.09,253
2022-03,NVDA,4,9098760966.97,253
2022-03,MSFT,5,9014931465.31,253
2022-03,META,6,7163445244.26,253
2022-03,AMD,7,6770576870.51,253
2022-03,GOOGL,8,4486875838.71,253
2022-03,BABA,9,3794177406.39,253
2022-03,GOOG,10,3704451547.12,253
2022-03,AMC,11,3653539537.0,253
2022-03,MRNA,12,3628870167.93,253
2022-03,BA,13,2859919796.98,253
2022-03,PYPL,14,2588977739.07,253
2022-03,NIO,15,2434072831.94,253
2022-03,JPM,16,2398905540.61,253
2022-03,BAC,17,2307865901.43,253
2022-03,V,18,2245351445.66,253
2022-03,XYZ,19,2238746422.4,253
2022-03,DIS,20,1975040884.04,253
2022-03,SHOP,21,1800794019.07,253
2022-03,INTC,22,1796868085.31,253
2022-03,MU,23,1747231125.26,253
2022-03,XOM,24,1723156160.06,253
2022-03,PFE,25,1706963599.19,253
2022-03,CRM,26,1699884988.5,253
2022-03,MA,27,1670171504.95,253
2022-03,C,28,1592627725.07,253
2022-03,ADBE,29,1588975542.6,253
2022-03,BRK.B,30,1580810425.58,253
2022-03,COIN,31,1578444206.98,222
2022-03,QCOM,32,1575678794.02,253
2022-03,HD,33,1547869676.23,253
2022-03,F,34,1533452245.44,253
2022-03,WFC,35,1495505996.08,253
2022-03,UNH,36,1486348096.53,253
2022-03,ROKU,37,1467918756.78,253
2022-03,T,38,1452159411.36,253
2022-03,CVX,39,1414935715.55,253
2022-03,JNJ,40,1392317936.01,253
2022-03,SNAP,41,1358291485.8,253
2022-03,PG,42,1358243112.32,253
2022-03,GME,43,1345378862.19,253
2022-03,RBLX,44,1340494625.34,246
2022-03,WMT,45,1326701431.77,253
2022-03,LCID,46,1294808896.03,253
2022-03,SE,47,1255263181.83,253
2022-03,AVGO,48,1248998112.42,253
2022-03,CSCO,49,1247547139.27,253
2022-03,AMAT,50,1244906592.92,253
2022-03,SNOW,51,1233895308.06,253
2022-03,BIDU,52,1233311859.28,253
2022-03,PLTR,53,1229565106.05,253
2022-03,TSM,54,1221828356.57,253
2022-03,UBER,55,1201190885.99,253
2022-03,ZM,56,1198587821.25,253
2022-03,MRK,57,1190254824.38,253
2022-03,VZ,58,1175957425.46,253
2022-03,GS,59,1165241121.49,253
2022-03,GM,60,1138658838.24,253
2022-03,CMCSA,61,1129926577.89,253
2022-03,COST,62,1129475063.28,253
2022-03,ABNB,63,1127195329.96,253
2022-03,NKE,64,1102646657.01,253
2022-03,ORCL,65,1074519363.95,253
2022-03,KO,66,1042488307.17,253
2022-03,MS,67,1039744362.15,253
2022-03,PTON,68,1019387835.51,253
2022-03,TXN,69,996806775.48,253
2022-03,ABBV,70,964458531.37,253
2022-03,LRCX,71,955391416.2,253
2022-03,TMO,72,949444552.16,253
2022-03,UPST,73,930215697.47,253
2022-03,GE,74,924368643.16,253
2022-03,CRWD,75,918012683.5,253
2022-03,TGT,76,915031129.05,253
2022-03,BKNG,77,904231495.86,253
2022-03,NVAX,78,897095411.37,253
2022-03,LOW,79,896193546.56,253
2022-03,CCL,80,895218940.93,253
2022-03,PEP,81,892269276.17,253
2022-03,JD,82,886967341.46,253
2022-03,AFRM,83,880525366.55,253
2022-03,FCX,84,872411812.5,253
2022-03,NOW,85,869380666.18,253
2022-03,INTU,86,841766402.44,253
2022-03,LLY,87,840756370.6,253
2022-03,BNTX,88,836209376.82,253
2022-03,CAT,89,835425553.61,253
2022-03,DHR,90,823389008.82,253
2022-03,BMY,91,822760248.56,253
2022-03,ABT,92,819606659.87,253
2022-03,PDD,93,819263429.84,253
2022-03,SBUX,94,816576353.3,253
2022-03,PLUG,95,815554761.23,253
2022-03,ACN,96,814274408.45,253
2022-03,CHTR,97,808796199.54,253
2022-03,IBM,98,791121875.83,253
2022-03,MELI,99,769474037.82,253
2022-03,MCD,100,761008656.12,253
2022-03,DKNG,101,760230406.1,253
2022-03,BRK.A,102,759991257.58,253
2022-03,TWLO,103,756087603.78,253
2022-03,DOCU,104,744318605.01,253
2022-03,UNP,105,743809849.33,253
2022-03,NEE,106,742875749.05,253
2022-03,AMGN,107,739292838.7,253
2022-03,AAL,108,736594069.48,253
2022-03,MDT,109,725759066.73,253
2022-03,HON,110,725284254.91,253
2022-03,DE,111,722366783.17,253
2022-03,PINS,112,710882073.46,253
2022-03,UPS,113,708117236.78,253
2022-03,ADI,114,701061437.74,253
2022-03,ASML,115,700156013.03,253
2022-03,FDX,116,699785886.43,253
2022-03,TMUS,117,698772766.98,253
2022-03,AXP,118,689621852.89,253
2022-03,SPCE,119,679806945.99,253
2022-03,UAL,120,671218902.73,253
2022-03,FUTU,121,661297311.35,253
2022-03,NXPI,122,658939744.75,253
2022-03,SPGI,123,648394081.44,253
2022-03,DASH,124,647268006.02,253
2022-03,COP,125,643848242.74,253
2022-03,CVS,126,636331084.69,253
2022-03,PANW,127,632614980.3,253
2022-03,LMT,128,631738672.03,253
2022-03,LIN,129,622311356.76,253
2022-03,MRVL,130,609697897.47,253
2022-03,ETSY,131,602386836.88,253
2022-03,SCHW,132,595952838.75,253
2022-03,VALE,133,586915112.47,253
2022-03,ISRG,134,581528479.49,253
2022-03,DAL,135,581421312.89,253
2022-03,GILD,136,579851832.77,253
2022-03,OXY,137,579249397.92,253
2022-03,BLK,138,567641379.76,253
2022-03,RTX,139,562574624.75,253
2022-03,PM,140,550217281.58,253
2022-03,ZS,141,550169313.34,253
2022-03,AMT,142,546145423.01,253
2022-03,MMM,143,540657914.99,253
2022-03,XPEV,144,537605850.71,253
2022-03,XLNX,145,532933819.93,243
2022-03,NCLH,146,531180195.05,253
2022-03,FISV,147,528866983.74,253
2022-03,MARA,148,524252883.69,253
2022-03,CLF,149,524019773.4,253
2022-03,EBAY,150,521498071.45,253
2022-04,TSLA,1,21737718597.06,253
2022-04,AAPL,2,14323858792.56,253
2022-04,AMZN,3,12220634154.32,253
2022-04,NVDA,4,9898131852.94,253
2022-04,MSFT,5,9235990208.77,253
2022-04,AMD,6,7569890768.34,253
2022-04,META,7,7230373719.92,253
2022-04,GOOGL,8,4585230473.68,253
2022-04,BABA,9,3902937449.99,253
2022-04,GOOG,10,3771520255.27,253
2022-04,AMC,11,3672158112.44,253
2022-04,MRNA,12,3635426038.95,253
2022-04,PYPL,13,2565250072.27,253
2022-04,BA,14,2526154516.94,253
2022-04,JPM,15,2359797085.14,253
2022-04,BAC,16,2319003900.17,253
2022-04,XYZ,17,2244088226.7,253
2022-04,V,18,2191567461.87,253
2022-04,NIO,19,2131373601.23,253
2022-04,DIS,20,1865497132.91,253
2022-04,SHOP,21,1818713335.27,253
2022-04,XOM,22,1801595642.49,253
2022-04,MU,23,1763240790.4,253
2022-04,INTC,24,1762727163.29,253
2022-04,PFE,25,1761837497.56,253
2022-04,CRM,26,1687843045.97,253
2022-04,MA,27,1652936732.03,253
2022-04,ADBE,28,1632710314.69,253
2022-04,C,29,1623924943.16,253
2022-04,CVX,30,1609784993.18,253
2022-04,BRK.B,31,1600383044.13,253
2022-04,QCOM,32,1594822139.24,253
2022-04,F,33,1562418691.29,253
2022-04,HD,34,1558803000.73,253
2022-04,UNH,35,1525390293.68,253
2022-04,WFC,36,1523798025.65,253
2022-04,COIN,37,1505171095.91,245
2022-04,T,38,1407961334.0,253
2022-04,JNJ,39,1403578755.69,253
2022-04,ROKU,40,1384130625.86,253
2022-04,PG,41,1353713239.25,253
2022-04,SNAP,42,1314248660.37,253
2022-04,RBLX,43,1306019324.12,253
2022-04,WMT,44,1301236746.6,253
2022-04,LCID,45,1281907834.87,253
2022-04,SNOW,46,1260803201.68,253
2022-04,CSCO,47,1250521598.0,253
2022-04,AVGO,48,1246084530.78,253
2022-04,SE,49,1237017618.81,253
2022-04,TSM,50,1221038393.5,253
2022-04,AMAT,51,1218026537.57,253
2022-04,UBER,52,1206075519.78,253
2022-04,VZ,53,1197782971.72,253
2022-04,GS,54,1166019453.35,253
2022-04,MRK,55,1156833571.82,253
2022-04,COST,56,1143448118.36,253
2022-04,CMCSA,57,1112749566.07,253
2022-04,NKE,58,1110916887.54,253
2022-04,PLTR,59,1105399069.74,253
2022-04,ABNB,60,1104614698.18,253
2022-04,GM,61,1088376797.37,253
2022-04,ZM,62,1069985190.5,253
2022-04,KO,63,1049149026.55,253
2022-04,ORCL,64,1045981144.6,253
2022-04,MS,65,1045047789.58,253
2022-04,UPST,66,1043911403.51,253
2022-04,TXN,67,1000854611.01,253
2022-04,ABBV,68,987443498.54,253
2022-04,PTON,69,955994341.02,253
2022-04,TMO,70,942282964.63,253
2022-04,CRWD,71,942088392.48,253
2022-04,LRCX,72,931423012.09,253
2022-04,LOW,73,918538527.01,253
2022-04,TGT,74,917865910.57,253
2022-04,GME,75,917847879.11,253
2022-04,BKNG,76,910530218.24,253
2022-04,JD,77,909565230.95,253
2022-04,AFRM,78,904890513.49,253
2022-04,PEP,79,889828300.91,253
2022-04,INTU,80,878397569.9,253
2022-04,FCX,81,873877099.39,253
2022-04,NOW,82,866238042.98,253
2022-04,BIDU,83,863151456.1,253
2022-04,NVAX,84,858174031.07,253
2022-04,GE,85,855281237.82,253
2022-04,BMY,86,852507978.02,253
2022-04,BNTX,87,850169053.69,253
2022-04,LLY,88,846964653.09,253
2022-04,CCL,89,846487347.89,253
2022-04,SBUX,90,835586649.27,253
2022-04,CAT,91,834200004.51,253
2022-04,ACN,92,833693372.63,253
2022-04,DHR,93,832266664.7,253
2022-04,ABT,94,818792535.23,253
2022-04,CHTR,95,815044868.51,253
2022-04,BRK.A,96,791518955.26,253
2022-04,OXY,97,788574116.86,253
2022-04,PDD,98,781498491.04,253
2022-04,UNP,99,780618267.21,253
2022-04,MCD,100,773631176.56,253
2022-04,IBM,101,773178224.81,253
2022-04,DE,102,745921861.87,253
2022-04,DOCU,103,742946209.46,253
2022-04,MDT,104,740572327.57,253
2022-04,MELI,105,740075326.59,253
2022-04,AMGN,106,739275862.57,253
2022-04,NEE,107,739239215.72,253
2022-04,PLUG,108,734160149.06,253
2022-04,HON,109,730659545.13,253
2022-04,SPGI,110,726537762.3,253
2022-04,TWLO,111,718146740.97,253
2022-04,AXP,112,717770107.62,253
2022-04,ASML,113,714585558.07,253
2022-04,AAL,114,711889655.26,253
2022-04,ADI,115,711379979.9,253
2022-04,UPS,116,710189659.25,253
2022-04,TMUS,117,702495170.87,253
2022-04,PANW,118,699796475.82,253
2022-04,LMT,119,690209908.8,253
2022-04,FDX,120,686730985.55,253
2022-04,DKNG,121,680906084.52,253
2022-04,COP,122,680201845.62,253
2022-04,SPCE,123,654894908.92,253
2022-04,PINS,124,651452633.39,253
2022-04,LIN,125,645599043.53,253
2022-04,UAL,126,645564027.11,253
2022-04,CVS,127,642562095.2,253
2022-04,DASH,128,642500103.91,253
2022-04,MRVL,129,624428968.08,253
2022-04,SCHW,130,613064956.92,253
2022-04,VALE,131,605518880.64,253
2022-04,ISRG,132,602976127.43,253
2022-04,GILD,133,593864210.69,253
2022-04,BLK,134,580568127.48,253
2022-04,DAL,135,577301594.34,253
2022-04,PM,136,576086995.48,253
2022-04,RTX,137,574911244.65,253
2022-04,ZS,138,572576245.91,253
2022-04,ETSY,139,571351574.72,253
2022-04,NXPI,140,566617898.13,253
2022-04,CLF,141,562569049.75,253
2022-04,XLNX,142,548390438.63,220
2022-04,NET,143,546003824.33,253
2022-04,MMM,144,541914648.6,253
2022-04,AMT,145,537234242.83,253
2022-04,BX,146,535532936.34,253
2022-04,FUTU,147,530634518.62,253
2022-04,EBAY,148,526103780.75,253
2022-04,ELV,149,519422762.36,253
2022-04,TJX,150,518024679.37,253
2022-05,TSLA,1,21909110347.01,252
2022-05,AAPL,2,14541076963.87,252
2022-05,AMZN,3,12099689713.54,252
2022-05,NVDA,4,10513979409.29,252
2022-05,MSFT,5,9445144432.68,252
2022-05,AMD,6,7942868857.01,252
2022-05,META,7,7285611577.48,252
2022-05,GOOGL,8,4674275237.05,252
2022-05,BABA,9,3831039606.56,252
2022-05,GOOG,10,3797942367.48,252
2022-05,AMC,11,3704524601.8,252
2022-05,MRNA,12,3584928254.48,252
2022-05,PYPL,13,2579914254.61,252
2022-05,BA,14,2416596592.72,252
2022-05,JPM,15,2360335913.64,252
2022-05,BAC,16,2338492449.18,252
2022-05,V,17,2195480751.21,252
2022-05,XYZ,18,2185565976.32,252
2022-05,NIO,19,1992965161.4,252
2022-05,DIS,20,1904672424.24,252
2022-05,XOM,21,1886824798.18,252
2022-05,SHOP,22,1858829362.32,252
2022-05,PFE,23,1793409974.42,252
2022-05,MU,24,1740719866.46,252
2022-05,INTC,25,1726367351.8,252
2022-05,CRM,26,1710486461.7,252
2022-05,CVX,27,1686922789.2,252
2022-05,MA,28,1671741947.48,252
2022-05,ADBE,29,1654595973.76,252
2022-05,BRK.B,30,1635202652.05,252
2022-05,QCOM,31,1634386281.71,252
2022-05,C,32,1627783046.93,252
2022-05,UNH,33,1590311715.46,252
2022-05,F,34,1590311316.28,252
2022-05,HD,35,1575820716.4,252
2022-05,WFC,36,1527770348.4,252
2022-05,JNJ,37,1437798903.3,252
2022-05,T,38,1423592797.56,252
2022-05,PG,39,1370720524.36,252
2022-05,ROKU,40,1342481091.79,252
2022-05,RBLX,41,1340587783.53,252
2022-05,WMT,42,1317786046.58,252
2022-05,SNOW,43,1305980621.89,252
2022-05,LCID,44,1293497264.76,252
2022-05,AVGO,45,1282179186.29,252
2022-05,CSCO,46,1267198171.19,252
2022-05,SNAP,47,1259698370.58,252
2022-05,VZ,48,1246180059.25,252
2022-05,TSM,49,1230312295.19,252
2022-05,SE,50,1226454263.38,252
2022-05,COIN,51,1208277173.0,252
2022-05,COST,52,1207152167.68,252
2022-05,UBER,53,1201261028.23,252
2022-05,AMAT,54,1190064645.32,252
2022-05,MRK,55,1177061081.38,252
2022-05,GS,56,1171313324.9,252
2022-05,CMCSA,57,1131793908.03,252
2022-05,ABNB,58,1116414684.32,252
2022-05,NKE,59,1110698982.07,252
2022-05,UPST,60,1090468332.78,252
2022-05,KO,61,1087852532.21,252
2022-05,GM,62,1074328400.6,252
2022-05,ABBV,63,1055794449.7,252
2022-05,PLTR,64,1052215144.6,252
2022-05,MS,65,1048792597.03,252
2022-05,ZM,66,1026370286.58,252
2022-05,TXN,67,1022075554.29,252
2022-05,ORCL,68,1013895057.35,252
2022-05,TMO,69,962459863.8,252
2022-05,CRWD,70,957920871.27,252
2022-05,TGT,71,948814223.28,252
2022-05,LOW,72,934427115.52,252
2022-05,AFRM,73,923142036.3,252
2022-05,INTU,74,913254896.93,252
2022-05,LRCX,75,912812992.44,252
2022-05,PEP,76,899088367.49,252
2022-05,BKNG,77,896801641.52,252
2022-05,BMY,78,895310451.45,252
2022-05,JD,79,894924020.75,252
2022-05,PTON,80,892216087.56,252
2022-05,FCX,81,880762420.68,252
2022-05,LLY,82,878742061.47,252
2022-05,OXY,83,875296451.77,252
2022-05,NOW,84,871271264.22,252
2022-05,ACN,85,859011977.46,252
2022-05,BRK.A,86,858945085.61,252
2022-05,DHR,87,858529952.58,252
2022-05,GME,88,849763299.76,252
2022-05,CAT,89,849480756.28,252
2022-05,GE,90,845843326.11,252
2022-05,SBUX,91,844941967.59,252
2022-05,BNTX,92,837273870.86,252
2022-05,CHTR,93,835753785.05,252
2022-05,CCL,94,832139388.54,252
2022-05,NVAX,95,827289223.1,252
2022-05,ABT,96,822610712.31,252
2022-05,UNP,97,821420012.97,252
2022-05,MCD,98,786436266.64,252
2022-05,BIDU,99,776233751.36,252
2022-05,PDD,100,775034308.81,252
2022-05,IBM,101,772243644.38,252
2022-05,DE,102,765498893.9,252
2022-05,NEE,103,758591240.11,252
2022-05,SPGI,104,753974080.55,252
2022-05,AMGN,105,751641192.63,252
2022-05,MDT,106,746972242.75,252
2022-05,DOCU,107,737271972.3,252
2022-05,AXP,108,736767683.51,252
2022-05,PANW,109,735160459.78,252
2022-05,HON,110,732226204.33,252
2022-05,MELI,111,731665054.29,252
2022-05,ADI,112,728416757.61,252
2022-05,TMUS,113,727577945.96,252
2022-05,ASML,114,722466178.91,252
2022-05,UPS,115,714856812.0,252
2022-05,LMT,116,713371216.04,252
2022-05,TWLO,117,710579306.63,252
2022-05,AAL,118,707880513.19,252
2022-05,COP,119,705086609.9,252
2022-05,PLUG,120,692792960.33,252
2022-05,FDX,121,687222475.73,252
2022-05,CVS,122,659849483.35,252
2022-05,LIN,123,659603521.41,252
2022-05,DASH,124,650854756.24,252
2022-05,DKNG,125,648871309.93,252
2022-05,SPCE,126,642823590.29,252
2022-05,SCHW,127,639729043.3,252
2022-05,MRVL,128,639339262.05,252
2022-05,UAL,129,635464101.28,252
2022-05,VALE,130,621470597.27,252
2022-05,ISRG,131,613457184.38,252
2022-05,GILD,132,600866158.75,252
2022-05,BLK,133,600070065.49,252
2022-05,PM,134,593806696.64,252
2022-05,DAL,135,587736705.48,252
2022-05,PINS,136,585532339.58,252
2022-05,ZS,137,583063430.69,252
2022-05,CLF,138,582819492.98,252
2022-05,RTX,139,577043572.84,252
2022-05,NXPI,140,569073844.98,252
2022-05,ETSY,141,567425959.33,252
2022-05,BX,142,555334997.73,252
2022-05,NET,143,551919396.57,252
2022-05,AMT,144,545963958.22,252
2022-05,ELV,145,542835076.05,252
2022-05,MMM,146,540490148.03,252
2022-05,TJX,147,528482666.49,252
2022-05,DDOG,148,524610395.65,252
2022-05,DVN,149,519630679.07,252
2022-05,MDLZ,150,517371909.76,252
